date,price,volume,change_rate
2013-09-04,165.75,97219175.0,0.8273009307135482
2013-09-05,165.96,63023864.0,0.1266968325791984
2013-09-06,166.04,159700226.0,0.04820438659915993
2013-09-09,167.63,87408601.0,0.9576005781739338
2013-09-10,168.87,105300853.0,0.739724393008423
2013-09-11,169.4,94296092.0,0.3138508912180926
2013-09-12,168.95,83134871.0,-0.2656434474616387
2013-09-13,169.33,72700859.0,0.2249186149748672
2013-09-16,170.31,126115232.0,0.5787515502273521
2013-09-17,171.07,82269719.0,0.4462450824966213
2013-09-18,173.05,203079713.0,1.1574209387970047
2013-09-19,172.76,146510429.0,-0.1675816238081551
2013-09-20,170.72,132555427.0,-1.1808288955776791
2013-09-23,169.93,104534720.0,-0.4627460168697195
2013-09-24,169.53,101097962.0,-0.23539104337080285
2013-09-25,169.04,117195118.0,-0.2890343891936542
2013-09-26,169.69,77036992.0,0.3845243729294845
2013-09-27,168.91,98644882.0,-0.4596617361070199
2013-09-30,168.01,143620138.0,-0.532828133325447
2013-10-01,169.34,126997489.0,0.7916195464555686
2013-10-02,169.18,112859880.0,-0.09448446911538566
2013-10-03,167.62,176563533.0,-0.9220948102612647
2013-10-04,168.89,96853649.0,0.7576661496241366
2013-10-07,167.43,96070316.0,-0.8644679969210589
2013-10-08,165.48,178558678.0,-1.1646658304963364
2013-10-09,165.6,168271554.0,0.07251631617113397
2013-10-10,169.17,194021164.0,2.155797101449264
2013-10-11,170.26,104967037.0,0.6443222793639514
2013-10-14,170.94,111901876.0,0.39938916950545966
2013-10-15,169.7,153958055.0,-0.7254007254007266
2013-10-16,172.07,161058684.0,1.3965822038892295
2013-10-17,173.22,129004482.0,0.6683326553146962
2013-10-18,174.39,138269996.0,0.6754416349151304
2013-10-21,174.4,104054017.0,0.005734273754232078
2013-10-22,175.41,126536379.0,0.5791284403669605
2013-10-23,174.57,105370556.0,-0.4788780571233109
2013-10-24,175.15,70144619.0,0.33224494472132715
2013-10-25,175.95,93571048.0,0.45675135598057803
2013-10-28,176.23,84672528.0,0.1591361182154083
2013-10-29,177.17,87248072.0,0.5333938602962052
2013-10-30,176.29,139662588.0,-0.49669808658350245
2013-10-31,175.79,133367094.0,-0.2836235747915361
2013-11-01,176.21,142775416.0,0.23892144035497775
2013-11-04,176.83,85486867.0,0.35185290278645365
2013-11-05,176.27,85601525.0,-0.316688344737881
2013-11-06,177.17,87129195.0,0.5105803596754832
2013-11-07,174.93,156202030.0,-1.2643224022125588
2013-11-08,177.29,136681130.0,1.3491110730006195
2013-11-11,177.32,66300304.0,0.016921428168537034
2013-11-12,176.96,83808745.0,-0.2030227836679388
2013-11-13,178.38,103057956.0,0.8024412296564032
2013-11-14,179.27,103190954.0,0.49893485816796534
2013-11-15,180.05,102818190.0,0.435097897026826
2013-11-18,179.42,104796009.0,-0.3499028047764696
2013-11-19,179.03,93891416.0,-0.2173670716753895
